ID,CITY,COUN,SUBJ,SEX,AGE,RELI,PRAC,FOCC,MOCC,FIEL,EMOT,WHEN,LONG,INTS,ERGO,TROPHO,TEMPER,EXPRES,MOVE,EXP1,EXP2,EXP10,PARAL,CON,EXPC,PLEA,PLAN,FAIR,CAUS,COPING,MORL,SELF,RELA,VERBAL,NEUTRO,Field1,Field3,Field2,MYKEY,SIT,STATE
261048,1,26,48,1,22,4,2,4,4,1,3,3,3,4,1,0,0,0,1,0,0,0,0,1,1,0,2,0,1,2,2,3,1,1,0,anger,3,4,2610483,"One day my room-mate started imitating me, doing what I had done 谩 a few hours back.  I got very angry and started beating him up.",1
261048,1,26,48,1,22,4,2,4,4,1,4,3,4,4,0,0,1,1,0,0,1,0,0,2,1,0,2,1,2,4,1,1,1,0,1,sadness,4,4,2610484,A few months a close relative of mine died.  I had never expected 谩 this to happen and was sad for a few months.,1
261048,1,26,48,1,22,4,2,4,4,1,5,3,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,3,1,1,2,0,0,disgust,1,1,2610485,"One day, at an important place I met a group of girls and while 谩 we were waiting for a bus these girls started smoking and 谩 commanded me to smoke; I felt very disgusted. ",1
261048,1,26,48,1,22,4,2,4,4,1,6,3,4,1,1,0,0,0,0,0,0,0,0,2,1,3,2,1,2,2,1,2,2,0,0,shame,4,1,2610486,"A few months back I had gone to my friend's place and they offered 谩 me tea and coffee.  I do not have the habit of drinking tea or 谩 coffee and so they offered me a glass of milk instead, so I felt ashamed.",1
261048,1,26,48,1,22,4,2,4,4,1,7,4,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0,1,2,0,0,guilt,2,1,2610487,"At my native place I was riding my cycle, which did not have 谩 lights, at night and so a police man caught me.  I requested him 谩 to let me go but he would not so after a few minutes I just 谩 escaped.",1
261049,1,26,49,1,20,4,1,7,1,1,1,3,4,2,0,0,1,1,0,0,0,0,0,1,2,1,1,2,4,2,1,3,2,2,0,joy,4,2,2610491,"After my graduation exams I was waiting to get admitted to a post 谩 graduation course, however the situation was not very favourable 谩 for me and I was upset.  Suddenly, Bombay university offered me a 谩 seat and I landed up in Bombay for my post graduation studies.  谩 This happened last year and was very pleasant for me.",1
261049,1,26,49,1,20,4,1,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fear,0,0,2610492,[ Never experienced.],1
261049,1,26,49,1,20,4,1,7,1,1,3,2,4,3,1,0,0,1,0,0,1,0,1,3,1,3,2,3,2,1,3,2,1,0,1,anger,4,3,2610493,This was the worst incident of my hostel life.  I was insulted by 谩 a close friend of mine on the eve of the New year and it totally 谩 spoiled my New year's night.,1
261049,1,26,49,1,20,4,1,7,1,1,4,3,2,1,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,3,2,3,3,3,0,sadness,2,1,2610494,[ When I feel that I have made a mistake.],1
261049,1,26,49,1,20,4,1,7,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disgust,0,0,2610495,[ Never experienced.],1
261049,1,26,49,1,20,4,1,7,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shame,0,0,2610496,[ Never experienced.],1
261049,1,26,49,1,20,4,1,7,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,guilt,0,0,2610497,[ Never experienced.],1
261050,1,26,50,1,23,4,1,9,1,1,1,3,4,4,0,0,0,0,0,0,0,0,0,3,3,1,2,1,4,4,0,3,3,0,0,joy,4,4,2610501,When I got my B.A degree with first class.,1
261050,1,26,50,1,23,4,1,9,1,1,2,4,4,4,1,0,0,0,0,0,0,0,0,2,1,3,0,3,1,1,3,0,0,0,0,fear,4,4,2610502,I received a letter from my college telling me that I would not 谩 be allowed to sit for the exams because of my low attendance in 谩 class and the bad experience in the terminal exams.,1
261050,1,26,50,1,23,4,1,9,1,1,3,4,4,3,1,1,0,0,0,0,0,0,0,3,1,3,0,3,2,4,3,0,0,0,1,anger,4,3,2610503,Once a friend had pushed me and I had fallen on to a window which 谩 then broke.  I was taken to tthe principal's office and he 谩 accused me of having broken the window.,1
261050,1,26,50,1,23,4,1,9,1,1,4,4,4,4,0,0,0,0,0,0,0,0,0,3,1,3,3,3,4,1,3,1,0,0,0,sadness,4,4,2610504,When I received my S.Y.J.C results which did not allow me to get   谩 admission in engineering.,1
261050,1,26,50,1,23,4,1,9,1,1,5,4,3,1,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,4,0,0,0,3,0,disgust,3,1,2610505,"Once when I was studying for my examination, I was asked to do 谩 some work which was unavoidable.",1
261050,1,26,50,1,23,4,1,9,1,1,6,4,4,3,2,0,0,0,0,0,0,0,0,3,1,3,0,1,1,4,1,0,0,0,0,shame,4,3,2610506,My teacher asked me a question which I failed to answer and I was 谩 told to stay behind after the class and give the answer after 谩 studying it from a book.,1
261050,1,26,50,1,23,4,1,9,1,1,7,4,4,4,1,0,0,1,0,0,0,0,0,3,1,3,2,3,1,1,3,0,0,0,0,guilt,4,4,2610507,"During class one day I walked out of the class.  The 谩 teacher noticed it and decided that he would take some action 谩 against me, when I realized this I approached him and told him 谩 that I was sorry for the incident and would not repeat it.",1
261051,1,26,51,1,28,1,2,0,1,1,1,4,3,3,0,0,1,1,0,1,0,0,0,2,3,1,1,1,1,0,1,3,2,0,0,joy,3,3,2610511,When I passed the 12th standard board exams.,1
261051,1,26,51,1,28,1,2,0,1,1,2,4,4,4,0,0,1,0,1,0,0,0,1,1,2,3,3,1,4,2,1,0,0,0,0,fear,4,4,2610512,"My illness a few years back.  I was sevely down with malaria and 谩 asthma, I had lost my health, charm and cheerfulness completely.",1
261051,1,26,51,1,28,1,2,0,1,1,3,4,4,4,1,0,0,0,1,0,0,1,0,3,1,3,1,1,1,5,0,1,1,0,0,anger,4,4,2610513,During the short period of my unemployment about six years back.,1
261051,1,26,51,1,28,1,2,0,1,1,4,4,4,4,1,0,0,1,1,0,1,0,0,2,0,3,3,1,4,1,3,1,0,0,1,sadness,4,4,2610514,My father's death in January 1983 moved me deeply.  The gloom 谩 prevailed for almost two years and I am still to recover from it.,1
261051,1,26,51,1,28,1,2,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disgust,0,0,2610515,[ No response.],1
261051,1,26,51,1,28,1,2,0,1,1,6,4,4,3,0,0,0,0,0,0,0,0,1,3,1,3,2,0,1,1,2,1,0,0,0,shame,4,3,2610516,When I was 12 years old I was caught by the Ticket Collector when 谩 travelling without a ticket.,1
261051,1,26,51,1,28,1,2,0,1,1,7,4,4,3,1,0,0,0,1,0,0,0,1,3,2,3,3,0,1,5,2,1,0,0,0,guilt,4,3,2610517,"A few lies that I had indulged in, a few years ago, while raising 谩 loans from my friends.",1
261052,1,26,52,1,20,4,1,7,0,1,1,3,2,2,0,0,1,1,0,0,0,0,1,2,3,1,3,2,0,3,0,3,2,0,0,joy,2,2,2610521,"After having finished my B.Sc, I was struggling hard to continue 谩 my studies and had taken the M.SC exam.  I was not sure that I 谩 would be selected in the written exam.  When I saw my name in the 谩 selected candidates list I was overjoyed.",1
261052,1,26,52,1,20,4,1,7,0,1,2,3,3,3,0,0,0,1,0,1,0,0,0,3,1,3,1,2,2,1,0,1,1,0,0,fear,3,3,2610522,"When I did not get admission in M.Sc after my B.Sc, I felt really 谩 bad.  When I started my journey to Bombay, after having accepted 谩 my uncle's offer to come to Bombay, I was afraid, wondering if I  谩 would succeed or not. ",1
261052,1,26,52,1,20,4,1,7,0,1,3,1,1,2,0,0,0,0,0,0,0,0,0,1,1,3,2,0,1,3,2,0,2,0,0,anger,1,2,2610523,"When I was dancing with a dame at a social, one of my friends who  谩 was interested in her came and took her away from me.  I was 谩 really angry with him then.",1
261052,1,26,52,1,20,4,1,7,0,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,1,3,2,3,2,2,0,0,0,2,0,sadness,2,2,2610524,"When a close friend, residing in the hostel, lost his father I 谩 really pittied him and the situation made me feel sad.",1
261052,1,26,52,1,20,4,1,7,0,1,5,4,4,2,0,1,0,1,0,0,0,0,0,2,1,3,1,2,2,2,0,1,1,1,1,disgust,4,2,2610525,"After my +2, when I did not get admission in B.E I felt disgusted.",1
261052,1,26,52,1,20,4,1,7,0,1,6,4,3,4,0,0,2,1,0,0,0,0,0,2,1,3,1,1,2,1,2,3,3,3,0,shame,3,4,2610526,"When I was in the 12th standard, I could not speak English.  One 谩 day, while  talking with my relatives I used a wrong word and  谩 my cousin corrected me, believing that I did not know English.  I 谩 really felt ashamed then.谩 ",1
261052,1,26,52,1,20,4,1,7,0,1,7,3,3,2,0,0,0,0,0,0,0,0,0,2,1,3,1,2,2,3,2,2,0,2,0,guilt,3,2,2610527,"When I got low marks in the final year B.Sc exams, I felt guilty 谩 as I had not worked hard because I had been roaming around with my 谩  friends.",1
261053,1,26,53,1,20,4,1,7,1,1,1,3,3,2,1,0,1,1,1,1,0,0,1,1,2,1,1,0,4,1,1,3,2,0,0,joy,3,2,2610531,I was doing an experiment and was not getting the appropriate 谩 result despite the fact that I had repeated the procedure 4-5 谩 times.  Then finally I got it right by a stroke of luck.,1
261053,1,26,53,1,20,4,1,7,1,1,2,4,2,3,2,0,1,0,0,0,0,0,0,1,1,3,0,1,4,1,0,2,0,0,0,fear,2,3,2610532,"Once I was very frightened at night as I had a very fearful and 谩 terrifying dream, I could not go back to sleep for a long time.",1
261053,1,26,53,1,20,4,1,7,1,1,3,3,1,3,0,0,0,3,0,0,0,1,1,1,1,3,1,2,2,5,0,2,2,3,0,anger,1,3,2610533,Once I had an argument with my friends and I knew that I was 谩 right.  My friends went on arguing with me even though they did 谩 not know the right thing.,1
261053,1,26,53,1,20,4,1,7,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sadness,0,0,2610534,[ No response.],1
261053,1,26,53,1,20,4,1,7,1,1,5,1,2,2,0,0,0,1,0,0,0,0,1,1,2,2,0,2,2,4,0,2,2,3,0,disgust,2,2,2610535,My elder sister forced me to do a few things which I did not like 谩 to do.,1
261053,1,26,53,1,20,4,1,7,1,1,6,3,4,4,1,1,2,0,0,0,0,0,0,2,1,3,0,1,1,1,0,0,0,0,1,shame,4,4,2610536,Once I had torn a few pages off a library book and I felt ashamed 谩 at this.,1
261053,1,26,53,1,20,4,1,7,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,guilt,0,0,2610537,[ No response.],1
261054,1,26,54,1,28,4,1,2,1,1,1,4,4,4,3,0,0,1,1,1,0,0,1,3,3,1,3,0,1,3,1,3,2,0,0,joy,4,4,2610541,When I realized that I loved someone of the opposite sex.,1
261054,1,26,54,1,28,4,1,2,1,1,2,3,3,2,3,0,1,0,0,0,0,0,1,1,1,3,3,0,3,5,0,3,3,0,0,fear,3,2,2610542,"After I was thrown out of a car in an accident, this resulted in 谩 a fracture.",1
261054,1,26,54,1,28,4,1,2,1,1,3,4,3,2,0,0,2,0,0,0,0,1,1,1,2,0,2,0,2,0,1,1,1,0,0,anger,3,2,2610543,[ During my childhood when I could not get what I wanted from my 谩 brother/sister and parents.],1
261057,1,26,57,1,22,4,1,7,1,1,5,1,4,4,0,1,0,0,0,0,0,1,0,1,2,3,3,3,2,5,3,1,1,3,1,disgust,4,4,2610575,I felt disgusted when I was in a helpless position at the loss of 谩 my fiancee.,1
261057,1,26,57,1,22,4,1,7,1,1,6,3,3,1,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1,4,1,2,2,2,0,shame,3,1,2610576,The day my fiancee told me that it was bad that I could not write 谩 my mother tongue.,1
261057,1,26,57,1,22,4,1,7,1,1,7,2,4,2,0,0,0,0,0,0,0,0,0,3,2,3,3,1,1,4,1,1,1,0,0,guilt,4,2,2610577,I felt guilty when I thought that I was still not standing on my 谩 own feet.,1
261058,1,26,58,1,23,4,2,7,1,1,1,3,4,4,0,0,1,1,0,1,0,0,1,1,3,1,1,1,1,5,1,3,3,0,0,joy,4,4,2610581,"The way this particular girl spoke, behaved, and reacted the 谩 first time I was introduced to her, I felt certain that something 谩 between us would materialize.",1
261058,1,26,58,1,23,4,2,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fear,0,0,2610582,[ Never.],1
261058,1,26,58,1,23,4,2,7,1,1,3,2,3,4,0,0,2,1,0,0,0,0,0,1,1,3,3,3,1,2,3,1,1,3,0,anger,3,4,2610583,[ Ther are many instances which are all equally irritating.],1
261058,1,26,58,1,23,4,2,7,1,1,4,3,4,4,1,0,0,0,1,0,0,0,0,3,1,3,3,1,4,3,1,1,2,0,0,sadness,4,4,2610584,"When a girl did not answer a question, concerning my love for 谩 her, put forward to her.",1
261058,1,26,58,1,23,4,2,7,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disgust,0,0,2610585,"[ There have been very few instances of disgust, as far as I can 谩 remember they are not important or worth mentioning.]",1
261058,1,26,58,1,23,4,2,7,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shame,0,0,2610586,"[ I was not, I am not, I will never ever feel ashamed of 谩 myself for something I have done.]",1
261058,1,26,58,1,23,4,2,7,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,guilt,0,0,2610587,"[ Never felt guilty, as I have never done anything which could 谩 make me feel guilty.]",1
261059,1,26,59,1,22,4,1,0,1,1,1,3,3,4,1,0,0,2,1,1,0,0,1,3,2,1,1,1,1,3,2,3,3,2,0,joy,3,4,2610591,I most joyous moment was the day I got my marks.  I was very 谩 happy when I came to know about my marks at the M.Sc (part I) 谩 examination where I got 71.5%.  This was the highest marks I have 谩 ever scored in my life.,1
271021,1,27,21,1,23,1,1,3,1,8,7,3,3,2,3,0,1,0,1,0,0,0,3,2,1,2,2,3,4,4,2,1,1,1,0,guilt,3,2,2710217,I was travelling in a bus from school going home for holiday. In 谩 the bus unfortunately I stepped on a bag in which there were 谩 delicate things.,1
271022,1,27,22,1,22,1,1,2,8,8,1,3,4,3,0,0,2,2,1,1,0,0,0,1,3,1,1,1,2,4,1,2,0,3,0,joy,4,3,2710221,When my brother was selected to the University of Malawi (the 谩 Polythecnic). I was very excited and I rejoiced due to one of our 谩 family members qualifying for University level at long last.,1
271022,1,27,22,1,22,1,1,2,8,8,2,2,3,2,2,0,0,1,0,0,0,0,1,3,2,2,1,2,1,5,3,3,1,2,0,fear,3,2,2710222,On May 20th I got a summon to appear in court on May 28th 1985 on 谩 the subject of impregnanting a school girl. I really feared of 谩 standing in the court in a few days time after this notice. I was 谩 also embarassed due to formal approach that was expected of me to 谩 the Principal.,1
271022,1,27,22,1,22,1,1,2,8,8,3,3,4,3,0,0,0,0,0,0,0,0,1,2,1,3,2,2,2,3,0,0,0,2,0,anger,4,3,2710223,Sometime ago I felt very angry when my mother wrote me telling me 谩 that my elder sister was messing up things at home by her 谩 internalised aggressive attitude towards parents and her husband.,1
271022,1,27,22,1,22,1,1,2,8,8,4,4,4,3,1,0,0,0,0,0,0,0,0,2,1,3,3,3,3,1,3,0,1,1,0,sadness,4,3,2710224,"I felt very sad when I was in Form three to notice that my friend 谩 Barley Jumbe, had lost very expensive new sports short trousers.",1
271022,1,27,22,1,22,1,1,2,8,8,5,2,4,4,0,1,0,0,0,0,0,0,0,2,2,3,0,3,2,1,3,0,0,1,1,disgust,4,4,2710225,"Four weeks ago I felt very much touched to find an asciatic 谩 patient who had asked the very morning to be tapped of the fluid, 谩 dying in the evening. I was really disgusted because this was the 谩 Medical staff's negligence. Had the Clinical officers done 谩 something that very morning he might have been alive today.",1
271022,1,27,22,1,22,1,1,2,8,8,6,4,4,4,3,1,0,1,1,0,0,0,0,2,1,3,3,3,0,4,3,1,0,0,1,shame,4,4,2710226,"Truely, I got very ashamed when my brother was sent out of 谩 Business Machines Limited Company due to improper handling of the 谩 office equipment in Sales Services.",1
271022,1,27,22,1,22,1,1,2,8,8,7,4,4,2,0,0,0,0,1,0,0,0,0,2,2,3,3,1,1,1,3,1,1,0,0,guilt,4,2,2710227,Guilt conscious struck me when I failed my Standard Two 谩 Examinations in 1972. I knew that I would suffer the consequences 谩 of what I had been doing during class hours: thus playing with 谩 friends and sometimes not even going to school.,1
271023,1,27,23,1,25,1,1,8,8,8,1,4,4,4,0,0,1,1,1,1,0,0,1,2,3,1,1,1,1,3,1,3,0,0,0,joy,4,4,2710231,"After sitting for the Standard 8 Exams for the second time in 谩 1979, I had great joy when I heard that I was successful in the 谩 Examination when the results were out.",1
271023,1,27,23,1,25,1,1,8,8,8,2,4,4,4,2,0,0,1,0,0,0,0,0,1,1,3,0,0,4,4,0,0,0,0,0,fear,4,4,2710232,I had a cousin whom I loved so much. Unfortunately she passed 谩 away suddenly and one time I had a dream in which I was talking 谩 to her yet she is dead.,1
271023,1,27,23,1,25,1,1,8,8,8,3,4,2,3,2,0,0,0,1,0,0,0,1,1,1,3,0,3,2,5,3,3,1,0,0,anger,2,3,2710233,Somebody wanted to beat my brother at a wedding ceremony and I 谩 was trying to protect my brother but the other man was calling 谩 names to both of us.,1
271023,1,27,23,1,25,1,1,8,8,8,4,4,4,4,2,0,0,1,0,0,1,0,0,1,1,3,3,3,0,1,0,1,0,2,1,sadness,4,4,2710234,I never failed my examinations since Standard 1 but I experienced 谩 sad moments when I sat for Standard 8 Examination and I was not 谩 selected for Secondary School education in 1978.,1
271023,1,27,23,1,25,1,1,8,8,8,5,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,1,disgust,1,1,2710235,I had experienced odd moments one time when a patient came into 谩 the Ward in which I was working. The patient was badly burnt in 谩 the right side of her body. I was very nervous at the sight.,1
271023,1,27,23,1,25,1,1,8,8,8,6,4,1,1,0,0,0,1,0,0,0,0,0,3,1,3,0,0,0,4,0,1,0,2,0,shame,1,1,2710236,"When I was young I was playing football near my parent's house 谩 and while playing I fell on the ground. At first I thought I was 谩 not seen by anybody, but when my mother laughed I felt very 谩 ashamed.",1
271023,1,27,23,1,25,1,1,8,8,8,7,3,3,3,1,0,0,0,1,0,0,0,0,2,0,2,1,2,1,3,2,3,1,0,0,guilt,3,3,2710237,"I had been on friendship with a certain girl for sometime and the 谩 love was going on well, but it happened that I made the 谩 friendship come to an end suddenly without good reasons.",1
271024,1,27,24,1,23,2,1,8,1,8,1,2,3,3,1,0,1,1,0,1,0,0,1,2,1,1,1,1,4,5,1,3,0,0,0,joy,3,3,2710241,I was emotionally happy when I was in love with the girl I had 谩 longed for.,1
271024,1,27,24,1,23,2,1,8,1,8,2,3,3,4,1,1,1,1,0,0,0,0,2,0,1,3,3,1,4,5,0,1,1,0,1,fear,3,4,2710242,I once felt that my last hour had come when I was unexpectedly found 谩 in the hands of.,1
271024,1,27,24,1,23,2,1,8,1,8,3,4,4,4,1,1,0,3,0,0,1,0,0,2,1,3,3,3,2,5,2,1,2,2,2,anger,4,4,2710243,It happened that my brother promised to give me money for school 谩 and then he told me that he had failed to fulfil his promise a 谩 day before school started. I became so angry for I thought my 谩 future would be ruined.,1
271024,1,27,24,1,23,2,1,8,1,8,4,3,4,4,2,1,0,2,0,0,1,0,1,1,1,3,3,3,4,4,0,1,0,3,2,sadness,4,4,2710244,I was all of the sudden sad when I heard that my cousin who 谩 usually paid school fees had passed away after a very short 谩 illness.,1
271024,1,27,24,1,23,2,1,8,1,8,5,3,3,2,2,1,0,0,0,0,0,0,0,0,2,3,3,0,4,5,0,1,1,0,1,disgust,3,2,2710245,The first day I visited the hospital I was disgusted because I 谩 experienced offensive smell which I never expected. I nearly ran 谩 away from the course.,1
271024,1,27,24,1,23,2,1,8,1,8,6,4,4,3,0,0,0,2,0,1,0,0,0,3,3,2,2,1,0,4,0,3,1,0,0,shame,4,3,2710246,I once felt shame when I failed to fulfil the promise to marry a 谩 daughter of a certain gentleman.,1
271024,1,27,24,1,23,2,1,8,1,8,7,3,4,3,1,1,2,0,0,0,0,0,2,1,1,3,3,3,0,4,3,1,1,0,1,guilt,4,3,2710247,I felt guilty when I was robbed of a friend's radio at Lilongwe 谩 bus depot after promising that I would keep it safe.,1
271080,1,27,80,2,21,2,1,7,7,8,2,4,4,2,0,0,0,0,0,0,0,0,0,1,1,3,3,3,1,4,3,1,2,0,0,fear,4,2,2710802,When I heard a rumour that the 1st year exam results were out. I 谩 had fear that I might be one of the failures.,1
271080,1,27,80,2,21,2,1,7,7,8,3,2,4,3,3,0,0,1,0,0,0,0,0,1,1,3,3,3,2,1,3,1,1,0,0,anger,4,3,2710803,Somebody was blaming me of a story which was not real and not 谩 true.,1
271080,1,27,80,2,21,2,1,7,7,8,4,4,4,4,0,0,0,1,0,0,1,0,0,1,1,3,3,3,4,1,0,0,0,0,1,sadness,4,4,2710804,Death of my grnadfather after having been in hospital for so long 谩 with cancer of the Oesophagus.,1
271080,1,27,80,2,21,2,1,7,7,8,5,4,4,3,0,0,0,1,0,0,0,0,0,1,1,3,2,2,2,5,2,2,2,0,0,disgust,4,3,2710805,When mum had beaten my young sister just because she had received 谩 a letter from a boyfriend.,1
271080,1,27,80,2,21,2,1,7,7,8,6,4,4,2,2,0,0,0,0,0,0,0,0,2,1,3,3,3,1,4,0,1,1,0,0,shame,4,2,2710806,When I had not done well in Geography at my MCE I was expected to 谩 get more than I did.,1
271080,1,27,80,2,21,2,1,7,7,8,7,3,4,4,1,1,0,1,0,0,0,0,0,1,1,3,0,3,4,4,0,0,2,0,1,guilt,4,4,2710807,When a patient had died soon after I had told the guardian to 谩 wait outside the ward.,1
271082,1,27,82,2,19,1,1,5,1,8,1,4,4,4,4,0,2,3,1,0,1,0,1,2,3,1,1,1,1,3,1,3,0,0,1,joy,4,4,2710821,When I passed my Primary school leaving certificate and selected 谩 to go to a Boarding secondary school.,1
271082,1,27,82,2,19,1,1,5,1,8,2,1,1,3,3,0,1,1,0,0,0,0,0,1,1,3,2,0,1,5,0,2,2,0,0,fear,1,3,2710822,"When I was feeding a premature baby (7 months), the baby chocked. 谩 This was when I was working in children's ward I thought I had 谩 killed the baby.",1
271082,1,27,82,2,19,1,1,5,1,8,3,3,3,3,3,1,2,2,0,0,1,1,1,1,1,3,3,3,2,1,3,3,2,0,2,anger,3,3,2710823,We were just about to go into the Exam room and I didn't see all 谩 my writing materials plus the identification card from the place 谩 where I left them.,1
271082,1,27,82,2,19,1,1,5,1,8,4,1,3,2,0,1,0,0,0,0,0,0,1,3,1,3,3,2,0,3,0,2,0,1,1,sadness,3,2,2710824,When my boyfriend did not turn up in time as he promised he would 谩 be coming.,1
271082,1,27,82,2,19,1,1,5,1,8,5,3,2,3,0,0,2,0,0,0,0,0,1,1,1,3,3,2,2,5,0,0,2,1,0,disgust,2,3,2710825,"The time when I cleaned the house and everything was tidy, 谩 then my cousin, who is 4 years old, came with a muddy pot and made 谩 a mess of the whole thing.",1
301027,1,30,27,1,21,8,0,6,6,1,5,2,1,3,0,1,0,1,0,0,0,0,0,1,2,3,3,3,3,2,3,2,2,1,1,disgust,1,3,3010275,Bad temper of the serving lady in the students' dining hall.,1
301027,1,30,27,1,21,8,0,6,6,1,6,4,4,4,4,2,2,2,0,0,1,0,3,1,1,3,3,3,3,1,3,1,1,0,3,shame,4,4,3010276,Teacher suspected me stealing money.,1
301027,1,30,27,1,21,8,0,6,6,1,7,1,3,3,0,1,0,0,0,0,0,0,0,2,2,3,3,1,1,3,2,1,1,3,1,guilt,3,3,3010277,Failed to do what I had promised.,1
301028,1,30,28,2,21,8,0,7,6,8,1,1,4,4,1,0,1,2,0,1,0,0,0,1,2,1,1,1,3,4,1,3,3,1,0,joy,4,4,3010281,Saw on TV China winning the gold medals.,1
301028,1,30,28,2,21,8,0,7,6,8,2,2,2,3,1,0,1,1,0,0,0,0,0,1,1,3,2,1,1,5,1,2,2,0,0,fear,2,3,3010282,Staying in the room alone at night.,1
301028,1,30,28,2,21,8,0,7,6,8,3,2,2,4,3,0,2,2,1,0,0,1,0,1,1,3,3,3,3,5,2,3,3,3,0,anger,2,4,3010283,An old lady slipped and nobody helped her.,1
301028,1,30,28,2,21,8,0,7,6,8,4,3,4,3,0,1,0,2,0,0,1,0,0,1,1,3,2,3,4,5,1,2,3,2,2,sadness,4,3,3010284,A friend's mother died.,1
301028,1,30,28,2,21,8,0,7,6,8,5,2,1,4,1,1,0,1,1,0,0,0,0,1,2,3,2,2,3,1,2,2,2,0,1,disgust,1,4,3010285,Saw a dirty street.,1
301028,1,30,28,2,21,8,0,7,6,8,6,1,3,3,1,0,2,2,0,0,0,0,0,1,2,3,3,1,1,5,1,1,2,1,0,shame,3,3,3010286,Not collecting homeworks in time to give the teacher.,1
301028,1,30,28,2,21,8,0,7,6,8,7,2,4,3,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,1,1,1,1,2,0,guilt,4,3,3010287,Not helping other people to do their homework.,1
301029,1,30,29,1,19,5,2,4,4,1,1,2,4,4,0,0,1,2,0,1,0,0,0,1,1,1,1,1,2,4,1,3,3,3,0,joy,4,4,3010291,Made a wonderfull new friend.,1
301029,1,30,29,1,19,5,2,4,4,1,2,1,2,3,1,0,1,0,0,0,0,0,0,2,1,3,1,2,2,3,1,1,1,0,0,fear,2,3,3010292,My friend started to misunderstand and hurt me. ,1
301029,1,30,29,1,19,5,2,4,4,1,3,1,2,4,3,0,2,1,1,0,0,0,0,1,1,3,1,2,2,5,2,3,2,3,0,anger,2,4,3010293,Insulted by disgusting people.,1
301029,1,30,29,1,19,5,2,4,4,1,4,1,4,3,0,1,0,2,0,0,1,0,0,1,1,3,2,2,4,5,1,2,3,0,2,sadness,4,3,3010294,My friend was badly hurt.,1
301029,1,30,29,1,19,5,2,4,4,1,5,2,2,3,0,1,0,2,0,0,0,0,0,1,2,3,3,2,4,5,1,2,3,1,1,disgust,2,3,3010295,Someone not responding to my criticism.,1
301029,1,30,29,1,19,5,2,4,4,1,6,3,4,4,1,0,2,0,1,0,0,0,0,1,1,3,1,1,1,5,1,2,2,0,0,shame,4,4,3010296,Swearing in public.,1
301029,1,30,29,1,19,5,2,4,4,1,7,3,4,3,0,0,2,0,1,0,0,0,0,2,3,2,1,1,1,5,1,1,1,0,0,guilt,4,3,3010297,Hurt someone's feelings unintentionally.,1
301030,1,30,30,1,22,8,0,7,7,8,1,1,4,3,0,0,1,1,0,1,0,0,0,1,1,1,1,1,3,4,1,3,3,3,0,joy,4,3,3010301,When you told everyone in the last lecture you will do all 谩 lectures again in English and everybody can come (not only 谩 English classes),1
301030,1,30,30,1,22,8,0,7,7,8,2,2,1,4,1,0,1,1,0,0,0,0,0,1,2,3,3,1,1,5,1,2,2,0,0,fear,1,4,3010302,Before an examn.,1
301030,1,30,30,1,22,8,0,7,7,8,3,1,4,4,3,0,2,2,1,0,0,0,0,1,1,3,3,3,3,1,2,2,2,3,0,anger,4,4,3010303,My class leader told me I am not chosen for your English 谩 lectures.,1
301030,1,30,30,1,22,8,0,7,7,8,4,1,4,3,0,0,0,1,0,0,0,0,0,1,2,3,3,1,3,1,2,2,2,1,0,sadness,4,3,3010304,Finding out that the university will give first priority to 谩 qualified practioners and clinical years to go to your English 谩 lectures.,1
301030,1,30,30,1,22,8,0,7,7,8,5,1,2,3,0,1,0,1,0,0,0,0,0,1,1,3,3,3,3,1,3,2,2,0,1,disgust,2,3,3010305,Finding out that old and useless practitioners of retirement age 谩 will go to your English lectures and they do not understand 谩 English.,1
